,name,brain_neurons,left,right,sink,preliminary_LN,partially_differentiated,motor,unsplittable,class1,all_class1,n_class1,class2,all_class2,n_class2,merge_class,paper_clustered_neurons,center,ipsilateral_axon,contralateral_axon,bilateral_axon,incomplete,MBON_special-cases,accessory_neurons,duplicated_neurons,developmental_defect,missing_axon,missing_dendrite,duplicated_neurons_to_delete,brain_and_inputs,very_incomplete,axon_lat,outputs,inputs,a1_ascending,sensory,a1_sensory,reconstruction_incomplete,io,sensories,PNs,LHNs,MBINs,KCs,MB-FBNs,CNs,dSEZs,dVNCs,RGNs,pre-dVNCs,ascendings,MBONs,pre-dSEZs,FFNs,PNs-somato,LNs,simple_group,all_simple_groups,n_simple_groups,color,hemisphere,pair,pair_id,lineage,axon_output,axon_input,dendrite_output,dendrite_input,considered,selected,selected_lcc,sum_walk_sort,predicted_pair,predicted_pair_id,has_valid_predicted_pair,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,has_embedding,dc_level_1_n_components=10_min_split=32,dc_level_2_n_components=10_min_split=32,dc_level_3_n_components=10_min_split=32,dc_level_4_n_components=10_min_split=32,dc_level_5_n_components=10_min_split=32,dc_level_6_n_components=10_min_split=32,dc_level_7_n_components=10_min_split=32,dc_level_8_n_components=10_min_split=32,dc_level_0_n_components=10_min_split=32,sum_signal_flow,sum_signal_flow_asc,sum_rank_signal_flow,_inds
2648254,DPMpm1 4 DNs,True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,dSEZs,['dSEZs' 'pre-dVNCs'],2,#D88052,R,10756813,443,DPMpm1_r,176.0,23.0,0.0,88.0,True,True,True,1.0,10756813.0,443.0,True,-0.0017266345308296,0.0106252744633168,-0.0080993996621857,0.0269519754962712,-0.0387734654403116,-0.0204585389327478,0.0137984607233582,0.0001555942674044,0.0258304987211143,-0.0190880770192675,0.0009135301015334,-0.0012729325004646,-0.0193782545051947,-0.0040521444171211,-0.0003645547937623,-0.0241039898410267,True,1.0,3.0,8.0,18.0,38.0,78.0,137.0,210.0,0.0,-1.2481047744034166,1.2481047744034166,2738.0,2302
2650887,CA ; DPMpm1 1_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,10758204,444,DPMpm1_r,226.0,86.0,0.0,165.0,True,True,True,1.0,10758204.0,444.0,True,-0.0109476196824649,0.0515507251590329,-0.0493048971387089,0.0832495512021255,-0.0840399181461962,0.0335524747550807,0.0297075570133299,0.0347258092788988,-0.0242725116105688,0.0963187341072333,0.04276587181157,-0.0440338009362559,-0.0224453881042375,0.0274738874508427,0.0219703246261339,-0.079394432271146,True,2.0,6.0,13.0,27.0,56.0,102.0,170.0,240.0,0.0,-1.199524220195137,1.199524220195137,2707.0,2301
2669331,DPMpm1 horseshoe right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,10760217,445,DPMpm1_r,41.0,13.0,5.0,47.0,True,True,True,0.6666666666666667,10760217.0,445.0,True,-0.0017936496074821,0.0196132004486126,-0.0115940204713587,-0.0054756692638805,-0.0080459735393635,-0.0240043458756153,-0.0198702411377921,-0.0386643745480155,-0.0036419538197674,0.0117698983840195,0.009028255256973,-0.0053399048304066,0.0294085727164134,0.0144797124331822,0.0070886098021371,-0.0177444097717948,True,1.0,3.0,7.0,15.0,31.0,64.0,116.0,187.0,0.0,-0.740033369617412,0.740033369617412,2289.0,2262
16450562,DPMpm2 small arc right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,10766722,446,DPMpm2_r,40.0,13.0,0.0,34.0,True,True,True,0.6363636363636364,10766722.0,446.0,True,-0.003065091960733,0.0275663857035247,-0.0092510193103628,-0.0160016178692732,-0.0016410576562635,-0.0146936340761723,-0.0010016930577925,-0.0216712218717792,0.0045396772035592,-0.0126964318829127,0.0151302391373156,-0.0100474305393446,0.0301357996664638,0.0051961354262809,-0.0045859268807856,-0.0147358773263319,True,1.0,3.0,7.0,15.0,31.0,64.0,116.0,187.0,0.0,-0.701640981218402,0.701640981218402,2239.0,1730
5163599,DPMpm1 FB3?_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,10792336,447,DPMpm1_r,85.0,23.0,0.0,64.0,True,True,True,0.75,10792336.0,447.0,True,-0.0025178255007848,0.0080764766176895,-0.0090675361887054,0.0153116958342644,-0.0205559071254078,0.0057139925582844,0.0079843931825889,0.0008123260650502,-0.0024323257872499,0.0068002308879871,0.0093861555808956,-0.0056451339158273,-0.0038611146283229,0.001426176999674,0.0008895103343932,-0.0225024181682199,True,1.0,3.0,8.0,18.0,38.0,77.0,135.0,135.0,0.0,-0.8219171046635952,0.8219171046635952,2391.0,2059
11278919,DPMpm1 2_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,10792617,448,DPMpm1_r,160.0,43.0,11.0,118.0,True,True,True,0.8571428571428572,10792617.0,448.0,True,-0.0043838195191826,0.0439340299006403,-0.0310649699593373,-0.0319674752409898,0.0044063443783453,-0.0858967759092124,-0.0507440720441536,-0.1238196342159065,0.0184551215331516,0.0268966613390509,0.0299192344902589,-0.0237140972119765,0.0856786761297566,0.0351656031325539,0.0264169924903601,-0.1001773637896544,True,2.0,6.0,14.0,29.0,60.0,109.0,177.0,247.0,0.0,-0.8508910078748062,0.8508910078748062,2417.0,2541
14760757,Bike Bars right; DALl1 7,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,pre-dVNCs,['pre-dVNCs' 'pre-dSEZs'],2,#E0B1AD,R,10797407,449,DALl1_r,269.0,32.0,0.0,96.0,True,True,True,0.8333333333333334,10797407.0,449.0,True,-0.0033217891441937,0.0609187550005125,-0.0260913370152016,-0.0746147803573973,0.0041599179034029,-0.0719341737539558,-0.0630322031867702,0.0068748677848489,0.0407925027764254,0.0092511325722456,0.0337311360738581,-0.0520297596193974,0.0179681663374605,-0.0109713071742227,-0.0358375639114819,0.0647875383072575,True,2.0,6.0,14.0,29.0,60.0,109.0,177.0,247.0,0.0,-0.3674854838451891,0.3674854838451891,1848.0,2701
5321459,O ; BAmd1 v_right,True,False,True,False,False,False,False,False,CN,['FBN' 'CN'],2,,[],0,CN,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,MB-FBNs,['MB-FBNs' 'CNs'],2,#C144BC,R,10809383,450,BAmd1_r,364.0,111.0,42.0,196.0,True,True,True,0.5555555555555556,10809383.0,450.0,True,-0.0301569490170742,0.1160099599442407,-0.0681781345254189,0.0068135438151243,0.0406304139897884,0.0682781737581662,-0.0085813856210191,0.0846643359583338,0.0146763204551547,0.0071868801481996,0.0888125976509124,-0.1134227724471264,-0.124943036238568,0.0435443857410542,0.0659734667387925,-0.0251227721399821,True,2.0,6.0,13.0,28.0,58.0,106.0,172.0,242.0,0.0,-0.1305649116365339,0.1305649116365339,1535.0,2054
14914182,CPa medial bilateral 1 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,pre-dSEZs,['pre-dSEZs'],1,#FFDAC7,R,10842047,451,unk,144.0,7.0,0.0,33.0,True,True,True,1.0,10842047.0,451.0,True,-0.0036861587714972,0.0312494918181104,-0.0035219120674889,-0.0375066767560727,-0.0441178135090967,0.0106893655712935,-0.0046466417790513,-0.0594239273601788,-0.020951527424052,0.0078068492068245,-0.0246305776750062,0.0373200796325007,-0.0586683366090665,0.0574928761190794,0.0662092295591755,0.0340592400769173,True,1.0,3.0,7.0,15.0,31.0,64.0,115.0,186.0,0.0,0.0628257553079023,-0.0628257553079023,1318.0,2698
10882750,SLQ2_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,pre-dVNCs,['pre-dVNCs' 'pre-dSEZs'],2,#E0B1AD,R,10842099,452,DALl1_r,387.0,21.0,0.0,114.0,True,True,True,0.75,10842099.0,452.0,True,-0.0054398099688275,0.0579187711864454,-0.01821769803248,-0.0721942882257772,-0.0940962550908571,-0.040034789923438,-0.0817456569862155,-0.1079589455587317,-0.0465912555513314,0.0033132809539695,-0.0087871564775418,0.029488539541983,-0.014913715713118,0.1086533890886028,0.0870168992800624,0.0561349847704264,True,1.0,3.0,7.0,15.0,31.0,64.0,115.0,186.0,0.0,-0.1200680469913082,0.1200680469913082,1526.0,2892
4116174,lAL-1 (octopaminergic) right,True,False,True,False,True,False,False,False,dSEZ,['dSEZ' 'FFN'],2,,[],0,dSEZ,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,dSEZs,['dSEZs' 'FFNs'],2,#D88052,R,10865025,453,BAmv3_r,210.0,186.0,211.0,373.0,True,True,True,0.2142857142857142,10865025.0,453.0,True,-0.0077955691982408,0.1304928645900874,0.2689657406276126,0.1105258092323167,0.0646259118539395,-0.0555317467061257,-0.0509870897310148,0.0015930870538429,-0.0249338548350291,-0.0229549888091929,-0.0320127512146277,-0.06819584900514,0.00847633039214,0.0033794704846357,0.0131403273935164,-0.003691439198772,True,2.0,5.0,12.0,25.0,51.0,51.0,51.0,51.0,0.0,0.972500464577169,-0.972500464577169,455.0,2346
8572353,VB: DPMm1 4_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,10872426,454,DPMm1_r,504.0,43.0,3.0,271.0,True,True,True,0.8181818181818181,10872426.0,454.0,True,-0.0079843879488585,0.0880301736205711,-0.0476757412818769,-0.061663367650227,-0.0952542755133015,-0.1260092048902553,-0.0992749856268929,-0.3271899768950108,-0.0394136950052633,0.0249127279750235,0.0379361121150829,0.0169335731054458,0.1023786001684806,0.1821182380802944,0.1690013052047227,-0.0973132560065173,True,2.0,6.0,14.0,29.0,60.0,110.0,110.0,110.0,0.0,-0.6542967478810302,0.6542967478810302,2195.0,2824
18644088,UNK horseshoe right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,pre-dSEZs,['pre-dSEZs'],1,#FFDAC7,R,21300466,455,DPLc5_r,249.0,22.0,5.0,59.0,True,True,True,0.8,21300466.0,455.0,True,-0.0061467278597468,0.0490827543243074,-0.0091578436016708,-0.0397018949508993,-0.0646234885209841,-0.0118998076124372,-0.0431959818267895,-0.0924680551923959,-0.0366960024444897,-0.0144630379647307,0.0176003574766913,0.0037639222391217,-3.430510644286013e-06,0.0443322458590337,0.048434987926173,0.0325007911851712,True,1.0,3.0,7.0,15.0,31.0,64.0,115.0,186.0,0.0,-0.0978822882253742,0.0978822882253742,1500.0,1849
4067286,SLP2_right,True,False,True,False,False,False,False,False,LHN;CN,['LHN' 'CN'],2,,[],0,LHN;CN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,LHNs,['LHNs' 'CNs' 'pre-dVNCs'],3,#D4E29E,R,10875625,456,CM13_lat_r,409.0,80.0,12.0,225.0,True,True,True,0.6666666666666666,10875625.0,456.0,True,-0.0072698708927342,0.0548856918274919,0.0181250502151914,-0.0575648392268099,-0.1403934003218578,0.0687440262735323,0.0038320858022151,-0.1834628809942049,-0.054471135355634,-0.0095000232040085,0.0145598132771106,-0.0063664228319657,-0.0687259408728499,0.0289996195109411,0.0086242385453632,-0.0162542444377019,True,2.0,6.0,14.0,29.0,59.0,107.0,174.0,244.0,0.0,-0.301282759713058,0.301282759713058,1750.0,2392
10875178,PZ_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,pre-dVNCs,['pre-dVNCs' 'pre-dSEZs'],2,#E0B1AD,R,10880408,457,BLP34_r,225.0,19.0,0.0,102.0,True,True,True,0.8181818181818181,10880408.0,457.0,True,-0.0035677902368184,0.0311996318647383,-0.0148485737860471,0.0058495745469028,-0.0709005771382237,-0.0201366599646215,-0.0040993358954074,-0.0956676548195815,-0.0234486502801796,-0.0069488101410352,0.0117070683270441,0.0170891501940077,0.0048152297294906,0.0603738612861709,0.0578667219301674,-0.0069636476137763,True,1.0,3.0,7.0,15.0,31.0,64.0,115.0,186.0,0.0,-0.3954083415830477,0.3954083415830477,1884.0,2894
12548756,BLAvm bilateral neuron 7 right; VLP LAL ,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,10885466,458,BLAvm post_r,242.0,32.0,8.0,190.0,True,True,True,0.8,10885466.0,458.0,True,-0.0025730106672995,0.030391229166343,-0.0078917274572038,-0.0794644174809517,-0.0870678168264209,-0.0284479594767578,-0.1203684177693118,0.0413712405063099,-0.0353094450444221,-0.0063405611421556,-0.0269803299630657,0.0186488712033571,-0.0058380629097655,0.0197478046808736,-0.0109751413057769,0.0233129755115265,True,1.0,3.0,7.0,16.0,34.0,70.0,126.0,198.0,0.0,-0.1954710920609561,0.1954710920609561,1615.0,2560
9720614,Ipsiphone R,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,PNs-somato,['pre-dVNCs' 'pre-dSEZs' 'PNs-somato'],3,#21CEF7,R,10893103,459,BLAv12_ant_r,397.0,62.0,2.0,177.0,True,True,True,0.625,10893103.0,459.0,True,0.0010827732482642,0.0201114393335157,-0.0068541958936701,-0.0636239330287885,-0.082030742770324,-0.076465613945858,-0.1887463935323009,0.1622516901146838,-0.0586198983383931,-0.0176157689724791,-0.0226444047700669,0.0347597178485429,0.0008688914445281,-0.0112481575634894,0.0035815372569904,0.0563202361332169,True,1.0,3.0,7.0,16.0,34.0,69.0,123.0,123.0,0.0,-0.0251176438124309,0.0251176438124309,1416.0,2969
11905911,CM4-dm Switcheroo 1 right; CM4 dor ant 12 DNs,True,False,True,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,R,10915553,460,CM4-dm_r,121.0,25.0,0.0,43.0,True,True,True,1.0,10915553.0,460.0,True,0.0001979229894191,0.0037010203617782,-0.0005538112367036,-0.0072217121527077,-0.0101113968397745,-0.0103282592103336,-0.0242017185413442,0.0198680088145137,-0.0066609700555029,-0.0038743448907796,0.0028210063049161,-0.0013655256892489,0.0006181571154922,-0.0002168889162434,0.0013945215245494,0.015113797403618,True,1.0,4.0,10.0,22.0,45.0,88.0,88.0,88.0,0.0,-0.5994457934123504,0.5994457934123504,2127.0,2577
4228105,ML_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,pre-dVNCs,['pre-dVNCs' 'pre-dSEZs'],2,#E0B1AD,R,10918898,461,DPMpm2_r,164.0,32.0,3.0,67.0,True,True,True,0.9166666666666666,10918898.0,461.0,True,-0.0107234215269216,0.0336409112764791,-0.030676898374788,0.0639486186177237,-0.0423899283174538,0.0309341450170066,0.0059833719226787,0.0461150736383259,-0.018388939572724,0.1012765032234725,0.0581874935972264,-0.0593222252210861,-0.0028348932186422,0.0363811984181349,0.0261795283632518,-0.0561390499050483,True,2.0,6.0,13.0,27.0,56.0,101.0,168.0,238.0,0.0,-0.7576578613412526,0.7576578613412526,2309.0,2382
16388736,CM4 contralateral descending 1 right,True,False,True,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,R,10921106,462,CM4-vm_r,227.0,24.0,2.0,127.0,True,True,True,0.9166666666666666,10921106.0,462.0,True,-0.0010635989390102,0.0144483419327852,-0.0115023461617201,0.0401146170512091,-0.0659165165290136,-0.0468028896622526,0.0100475995841868,-0.0153553929699047,0.0399464412779865,0.0078293976208265,-0.0196025990532973,0.0230754908509697,0.0098417242860486,0.0272516001808482,0.0218566397714853,0.0907678785679124,True,1.0,3.0,8.0,17.0,36.0,73.0,130.0,201.0,0.0,-1.672263787192204,1.672263787192204,2875.0,1797
17123466,f_down pOLP right,True,False,True,False,False,False,False,False,LHN,['LHN'],1,,[],0,LHN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,LHNs,['LHNs' 'pre-dVNCs' 'pre-dSEZs'],3,#D4E29E,R,10922020,463,BLDd_r,372.0,29.0,0.0,109.0,True,True,True,0.6666666666666667,10922020.0,463.0,True,-0.0002856316454953,0.0305852396310529,-0.0195622201274381,-0.0662866856345361,-0.0916422920823757,-0.0829450215277294,-0.1523342486242298,0.0192469997897718,-0.0487586006840542,-0.0143034529882771,-0.0268769410294967,0.0469685794093651,0.0590831628117051,0.055776728802518,0.042863268227199,-0.0119761017947239,True,1.0,3.0,7.0,16.0,34.0,70.0,126.0,198.0,0.0,-0.1602787402170585,0.1602787402170585,1564.0,1595
3149791,telephone-related right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,pre-dVNCs,['pre-dVNCs' 'pre-dSEZs'],2,#E0B1AD,R,10922928,464,BAla34_r,365.0,85.0,17.0,150.0,True,True,True,0.875,10922928.0,464.0,True,-0.0006542193894648,0.0264454781345754,-0.011760927106288,-0.0482909348423444,-0.0929909637148272,-0.0696799738331541,-0.1484470121355389,0.03106482544958,-0.0439023520764695,-0.0010440072897115,0.0091368404213043,-0.0029817564121736,0.0564079762989433,0.0091651366772655,-0.0127731484809377,0.1406005001165648,True,1.0,3.0,7.0,16.0,34.0,70.0,126.0,198.0,0.0,-0.442764864601302,0.442764864601302,1941.0,2231
